,image,image height,image width,image area,damage_labels,red value,green value,blue value,sobel edges avg,sobel edges max,sobel edges min,binary edges avg,binary edges median,bianry edges max,binary edges min
7132,7132,387,149,57663,0,93.16898184277613,110.89221858037216,106.99824844354265,0.04079761973124348,0.3745113262660004,7.646336064395361e-05,16.28550370254756,17.0,25.0,0.0
7133,7133,157,127,19939,0,92.11535182306034,115.02291990571243,114.70399719143387,0.038137028075183564,0.3597108279002178,7.267351533283359e-05,16.207583128542055,17.0,25.0,0.0
7134,7134,197,181,35657,0,81.96558880444232,104.05084555627226,102.56962167316375,0.040832102018227685,0.35380674170617465,9.765148820566832e-05,15.927671985865327,16.0,25.0,0.0
7135,7135,26,29,754,0,115.60344827586206,133.3262599469496,130.8740053050398,0.054052901870477496,0.26886335354143576,0.0009819604808776093,14.377984084880637,13.0,25.0,0.0
7136,7136,37,38,1406,0,91.05263157894737,114.43812233285918,106.19701280227596,0.06187838013851413,0.4250181297411443,0.0006961626916689777,15.2425320056899,15.0,25.0,0.0
7137,7137,100,79,7900,0,72.54518987341773,101.65949367088608,93.5359493670886,0.05137114532833651,0.49272813398017024,0.00019731424281857365,16.045189873417723,17.0,25.0,0.0
7138,7138,68,128,8704,0,89.13832720588235,114.63717830882354,113.61443014705883,0.04405946643334953,0.33361181475318913,0.00024506746868173434,15.614545036764707,15.0,25.0,0.0
7139,7139,17,16,272,3,79.375,103.9779411764706,111.73529411764706,0.00971431308785875,0.037023129254926394,0.00019731424281857392,14.496323529411764,16.0,25.0,0.0
7140,7140,110,112,12320,0,40.33271103896104,66.26217532467533,55.707305194805194,0.031856693400361305,0.37284161203728433,0.0002950514913454721,16.018993506493505,17.0,25.0,0.0
7141,7141,152,101,15352,0,91.07360604481501,113.81077384054196,111.2044684731631,0.04704954424782785,0.35308928715564986,0.00013796845334223637,15.800482021886399,15.0,25.0,0.0
7142,7142,55,43,2365,0,121.77801268498943,132.98689217758985,124.38646934460888,0.05557687955957315,0.32188747822122704,0.00022352962676289195,15.412684989429176,14.0,25.0,0.0
7143,7143,86,132,11352,0,83.6823467230444,109.76506342494714,110.18225863284003,0.040072662989411645,0.31591771429185944,0.0002445390684878811,15.514006342494715,14.0,25.0,0.0
7144,7144,122,65,7930,0,90.99117276166457,114.27931904161413,104.91034047919294,0.049714816805043104,0.3462122023058976,0.0003415340277606534,15.541235813366962,15.0,25.0,0.0
7145,7145,26,16,416,3,86.78846153846153,117.02403846153847,119.09134615384616,0.048218213825161164,0.19268214248879792,0.000783587782914746,12.848557692307692,12.0,25.0,0.0
7146,7146,153,126,19278,0,69.19763460939932,84.67730054984958,77.56691565515095,0.037211975743994014,0.5109026256482456,0.0003534313725490207,16.88888888888889,21.0,25.0,0.0
7147,7147,29,23,667,0,121.08245877061469,137.73163418290855,132.7736131934033,0.07278019108631534,0.36387047678861456,0.0021339238860559606,12.806596701649175,11.0,25.0,0.0
7148,7148,116,131,15196,0,72.59785469860489,94.10028954988155,86.2488154777573,0.0383251368467457,0.33176339739167404,0.00040977401617125684,16.263161358252173,18.0,25.0,0.0
7149,7149,19,21,399,0,109.15538847117794,133.5639097744361,129.86215538847117,0.07067929825033582,0.3264803134341686,0.0014110293972895824,14.786967418546366,15.0,25.0,0.0
7150,7150,48,77,3696,0,87.86742424242425,111.81222943722943,113.68722943722943,0.03934334298747605,0.33230649918019245,0.00038922358859957084,14.270292207792208,13.0,25.0,0.0
7151,7151,97,78,7566,0,88.22019561194818,109.37166270155961,113.51361353423209,0.03366525925591646,0.18324221066387264,0.00013412868318316782,15.451890034364261,15.0,25.0,0.0
7152,7152,117,67,7839,0,110.96530169664499,123.88161755325935,115.32134200790917,0.05471118586687054,0.4160775742800975,0.0002496987997178014,15.782115065697155,15.0,25.0,0.0
7153,7153,183,142,25986,0,90.69752943892865,111.62737627953513,111.05364426999154,0.04429177052427568,0.4600583112383942,4.21491100942687e-05,15.762025706149466,15.0,25.0,0.0
7154,7154,69,58,4002,0,92.83658170914542,118.28760619690155,122.9527736131934,0.055669288733682,0.29750552412643677,0.0001999309761707754,15.601949025487256,15.0,25.0,0.0
7155,7155,55,57,3135,1,87.39744816586922,101.74768740031898,106.07304625199362,0.05011788294435879,0.43794398718203725,0.0008073096051324,15.570015948963317,15.0,25.0,0.0
7156,7156,42,49,2058,0,128.6807580174927,154.72060252672497,161.8469387755102,0.04437835004203728,0.25792940269305614,0.00053001478003076,14.584062196307094,13.0,25.0,0.0
7157,7157,57,60,3420,3,86.49356725146198,106.23976608187135,110.23830409356725,0.04677594580212178,0.37145262106321547,0.0003518647118864984,16.3046783625731,19.0,25.0,0.0
7158,7158,48,59,2832,0,74.43114406779661,95.22245762711864,81.39583333333333,0.034756750485755536,0.25865631432976205,0.0005461543316844432,15.317090395480227,15.0,25.0,0.0
7159,7159,110,77,8470,3,60.70094451003542,73.18736717827628,61.668476977567884,0.05819984806309243,0.5881971718213046,0.0,16.026918536009447,17.0,25.0,0.0
7160,7160,272,182,49504,0,97.41590578539108,119.26761473820298,121.36964689722042,0.03815035332911282,0.31279391969924375,0.0,16.489677601809955,18.0,25.0,0.0
7161,7161,114,53,6042,0,114.74147633234028,131.06107249255214,125.07249255213506,0.06053737196722628,0.4285695414174093,0.00010383135188732504,15.656901688182721,16.0,25.0,0.0
7162,7162,39,32,1248,0,88.97916666666667,110.8886217948718,116.69711538461539,0.0406824136163589,0.16339780857701267,0.0009104103054447264,15.47275641025641,15.0,25.0,0.0
7163,7163,100,61,6100,0,80.83213114754098,106.8388524590164,103.80737704918033,0.040293783296102524,0.24293820079402198,0.0002565117531573587,15.538688524590164,15.0,25.0,0.0
7164,7164,29,34,986,0,86.92190669371196,109.59634888438134,102.90872210953347,0.04449339667795775,0.183811572228548,0.00130700998317416,14.175456389452332,13.0,25.0,0.0
7165,7165,125,73,9125,0,110.14991780821917,127.64,127.84131506849315,0.052134608910111936,0.3322433844515963,1.9626155733547187e-17,15.46772602739726,14.0,25.0,0.0
7166,7166,124,127,15748,0,81.09271018542037,105.02413004826009,104.70491490982982,0.04063898269440549,0.35754522279593454,7.815299863532899e-05,15.495872491744983,14.0,25.0,0.0
7167,7167,80,82,6560,0,102.19740853658537,123.23170731707317,120.59344512195122,0.0572879809986194,0.34639252769331313,0.00019993097617079501,15.782774390243903,16.0,25.0,0.0
7168,7168,68,52,3536,0,76.41148190045249,93.7152149321267,93.78054298642535,0.042696343534404435,0.26252775685181756,0.0007449683904231868,16.421945701357465,20.0,25.0,0.0
7169,7169,82,126,10332,0,73.3205574912892,92.17121564072784,82.58662408052652,0.03986483532675058,0.29510223973575467,0.00028973527603778915,16.040553619821914,17.0,25.0,0.0
7170,7170,92,140,12880,0,55.54805900621118,80.74805900621118,66.31490683229813,0.03854688150786909,0.5069125536467558,1.0537277523552456e-05,15.962344720496894,16.0,25.0,0.0
7171,7171,19,45,855,3,108.06783625730993,127.79883040935673,127.706432748538,0.058872733905783556,0.24640930163090183,0.00037374942056587443,14.828070175438597,14.0,25.0,0.0
7172,7172,40,65,2600,0,52.473461538461535,72.37230769230769,58.503461538461536,0.029609625424672784,0.17328375768416213,0.0004388141108873964,16.30423076923077,19.0,25.0,0.0
7173,7173,53,53,2809,0,97.04449982200072,123.50373798504806,130.58419366322534,0.05944896006024319,0.2383434249044326,0.0004432506036711122,14.925240299038803,14.0,25.0,0.0
7174,7174,217,69,14973,0,70.9447004608295,95.20690576370801,90.02751619581915,0.03756927781481035,0.3139471820323529,0.00021209154606884623,15.936084952915248,16.0,25.0,0.0
7175,7175,25,28,700,0,87.87428571428572,108.36285714285714,106.87,0.038416103970300194,0.3030720177952629,0.0009181499480922866,14.395714285714286,13.0,25.0,0.0
7176,7176,70,98,6860,0,112.82113702623907,138.05379008746357,145.83892128279882,0.03809952623122737,0.3501405846036447,0.0002241573995931772,16.145626822157435,17.0,25.0,0.0
7177,7177,24,70,1680,0,95.55297619047619,115.63988095238095,120.96904761904761,0.033402455052866674,0.1592728383266086,0.000535248022866341,16.636904761904763,23.0,25.0,0.0
7178,7178,49,56,2744,0,103.92091836734694,131.4475218658892,126.97303206997084,0.04750109307943751,0.22778800435382685,0.0007091728317864767,14.371355685131196,13.0,25.0,0.0
7179,7179,197,374,73678,0,105.38383235158392,128.23836151904231,127.24392627378593,0.034968061309311155,0.3375449146794986,6.500000000000948e-05,16.207972529113167,17.0,25.0,0.0
7180,7180,35,44,1540,3,72.26298701298701,91.4590909090909,90.33506493506493,0.05325148164644212,0.3669357138856338,0.00018662073087785154,15.428571428571429,16.0,25.0,0.0
7181,7181,57,41,2337,0,92.24090714591357,105.40650406504065,105.88789045785195,0.03480041708739569,0.3522366085814089,0.00014705882352942373,15.786906290115533,17.0,25.0,0.0
7182,7182,40,30,1200,0,110.44,133.91083333333333,130.90166666666667,0.07188390280690536,0.34605469982266956,0.0005976316515434368,15.01,15.0,25.0,0.0
7183,7183,44,83,3652,0,118.51697699890471,140.59802847754656,137.09912376779846,0.07147817687571856,0.5288192755154449,0.0003178736180665473,15.478915662650602,15.0,25.0,0.0
7184,7184,49,73,3577,0,99.9706457925636,113.55689124965055,107.80458484763768,0.05810173724581944,0.36827293378123005,0.000976591677860916,15.128599384959463,13.0,25.0,0.0
7185,7185,58,116,6728,0,113.55915576694412,136.0139714625446,140.16854934601665,0.05184700536411588,0.3357085545771829,0.0002878341379423878,15.075951248513674,14.0,25.0,0.0
7186,7186,19,69,1311,0,70.60030511060259,96.30968726163235,92.186117467582,0.028127117473277636,0.12403247219047006,7.088235294114287e-05,14.215865751334858,13.0,25.0,0.0
7187,7187,204,113,23052,2,80.28826132222801,97.91271906992885,95.96720458094742,0.027693267035376837,0.33202481858410143,7.091461853439249e-05,17.07756376887038,22.0,25.0,0.0
7188,7188,18,29,522,0,165.49808429118775,185.83333333333334,184.6302681992337,0.06896247396214698,0.2638192799678169,0.002036713521925992,13.003831417624522,12.0,25.0,0.0
7189,7189,137,94,12878,3,57.38297872340426,72.47911166330175,64.39338406584874,0.046825622704348806,0.4458314543940615,0.0002517532715319336,16.30555986954496,19.0,25.0,0.0
7190,7190,16,22,352,0,107.16193181818181,128.86647727272728,103.5596590909091,0.11556653242968414,0.3869855366970413,0.0014753932610983061,14.247159090909092,13.0,25.0,0.0
7191,7191,155,70,10850,0,135.21880184331798,152.92903225806452,154.03769585253457,0.044995830349963205,0.38014644061103203,7.076311083754595e-17,15.455668202764977,13.0,25.0,0.0
7192,7192,29,30,870,0,70.34942528735633,93.37011494252873,90.0,0.05726405714912912,0.330541483922466,0.0013993596877011935,15.451724137931034,17.0,25.0,0.0
7193,7193,116,120,13920,0,81.1962643678161,102.09058908045976,96.5037356321839,0.037482739322885074,0.34539684335828064,0.00010551142362410972,16.219612068965517,17.0,25.0,0.0
7194,7194,77,70,5390,0,87.07588126159554,107.23450834879407,113.17309833024119,0.04255437219118377,0.2797240350740124,0.0003554389421537492,15.75213358070501,16.0,25.0,0.0
7195,7195,59,75,4425,0,96.86485875706215,113.12655367231639,113.5516384180791,0.027719484325619773,0.21794898055973577,0.000443122819910644,15.56768361581921,15.0,25.0,0.0
7196,7196,206,212,43672,0,83.65953013372413,112.80094797581975,105.70003663674666,0.04629401426908916,0.47415939748260677,9.813077866773593e-18,15.759594248030774,15.0,25.0,0.0
7197,7197,109,111,12099,3,70.0752954789652,85.98032895280602,80.45656665840153,0.039423070181830874,0.30044171320488616,0.0003896498911559206,16.294073890404167,18.0,25.0,0.0
7198,7198,45,44,1980,0,127.90151515151516,143.62828282828283,140.41161616161617,0.059830337376517786,0.3598062323320172,0.0,14.958080808080808,14.0,25.0,0.0
7199,7199,62,68,4216,0,75.44141366223909,100.25687855787476,93.5365275142315,0.04077779254837163,0.33033463356974746,0.0003504581090481873,15.055028462998102,14.0,25.0,0.0
7200,7200,94,105,9870,0,78.52482269503547,102.08308004052685,97.93454913880446,0.0431686710511124,0.41129302668397605,0.0,16.078419452887537,16.0,25.0,0.0
7201,7201,224,171,38304,0,103.28654970760233,121.38505116959064,113.39789578111946,0.053589649745773314,0.5837268154899511,7.078438161963964e-05,16.398365705931496,18.0,25.0,0.0
7202,7202,74,63,4662,0,96.74367224367225,112.62226512226512,109.83805233805234,0.046634206245466,0.2772327177953491,0.0002946278254943623,15.511368511368511,15.0,25.0,0.0
7203,7203,165,201,33165,0,69.36294286145032,88.28023518769787,77.18540630182422,0.037773022025307086,0.47570452024631404,7.247246888739924e-05,16.620141715664104,19.0,25.0,0.0
7204,7204,185,115,21275,0,76.02105757931845,93.66199764982373,84.73607520564042,0.05117413253901259,0.3768630220115386,0.00021943782809682332,16.36460634547591,19.0,25.0,0.0
7205,7205,105,64,6720,0,71.78125,97.78854166666666,88.21607142857142,0.040054060976496435,0.24723106722497779,0.0004960348930750584,15.416517857142857,15.0,25.0,0.0
7206,7206,90,94,8460,0,41.38096926713948,68.27990543735224,65.0630023640662,0.03083146292907713,0.25244876063756644,0.0,15.911229314420805,16.0,25.0,0.0
7207,7207,127,157,19939,0,91.29876122172627,113.34058879582727,109.68749686543958,0.05219295090575554,0.3558546445429257,0.00015642871939709903,16.052610461908824,16.0,25.0,0.0
7208,7208,144,68,9792,0,85.24315767973856,106.29667075163398,99.92126225490196,0.04938589809072362,0.39702868698211896,7.078438161965788e-05,15.876838235294118,16.0,25.0,0.0
7209,7209,68,67,4556,0,100.45434591747147,125.64815627743634,116.89310798946444,0.05526450076096847,0.37566123187193,0.0002790196078430729,15.2671202809482,14.0,25.0,0.0
7210,7210,178,150,26700,0,92.83097378277154,114.13715355805243,111.89003745318352,0.042011459855706174,0.3332245809346331,0.0003013564426023002,15.619250936329587,15.0,25.0,0.0
7211,7211,102,122,12444,0,62.06750241080039,86.81203792992606,76.40380906460945,0.03392649414232096,0.25054401709119345,6.982188852271399e-05,15.927997428479589,17.0,25.0,0.0
7212,7212,77,139,10703,3,72.19583294403438,90.52844996729888,89.91628515369523,0.05419944960149171,0.4394870506787565,0.00015805931488011715,16.793982995421846,21.0,25.0,0.0
7213,7213,85,86,7310,3,66.54309165526676,78.26347469220246,67.49603283173735,0.05472382925085568,0.4282426954960502,0.0005633423164930113,16.293844049247607,19.0,25.0,0.0
7214,7214,43,112,4816,0,107.26183554817275,129.68355481727573,143.34779900332225,0.06516359695750366,0.29136766221567034,0.00031112482119515666,15.380191029900333,14.0,25.0,0.0
7215,7215,46,52,2392,0,82.5752508361204,102.18812709030101,92.58277591973244,0.04901152950395994,0.35672900258530366,0.0005761041919519133,16.206939799331103,19.0,25.0,0.0
7216,7216,157,168,26376,0,82.48646496815287,104.60820442826812,96.60596754625416,0.038479742174555104,0.40648015280855765,0.00016902270708226845,16.749431301182895,20.0,25.0,0.0
7217,7217,140,48,6720,0,63.14151785714286,82.44821428571429,71.76904761904763,0.03873861277546602,0.348065383431214,0.0,16.749404761904763,21.0,25.0,0.0
7218,7218,140,259,36260,0,83.9623552123552,102.69302261445118,104.08488692774407,0.03432923657231473,0.32377919595652843,0.00010263362085944475,16.91150027578599,21.0,25.0,0.0
7219,7219,27,9,243,0,52.325102880658434,80.28395061728395,62.876543209876544,0.05179371854387354,0.22016319301439757,0.004041358469325074,11.382716049382717,11.0,25.0,0.0
7220,7220,50,57,2850,0,100.59894736842105,127.37894736842105,133.9582456140351,0.02715521044820355,0.13004851095696623,1.9626155733547187e-17,16.20421052631579,18.0,25.0,0.0
7221,7221,152,65,9880,0,84.50263157894737,102.03572874493928,97.53491902834008,0.03764860867285923,0.4177146902725961,7.091461853437532e-05,16.759008097165992,20.0,25.0,0.0
7222,7222,36,40,1440,3,103.43055555555556,128.47569444444446,128.59027777777777,0.04848684605136892,0.3240290326986495,0.0006715400952862513,15.120833333333334,15.0,25.0,0.0
7223,7223,97,141,13677,0,113.90911749652702,130.3116180448929,124.63661621700665,0.04633508794799274,0.4229552237353105,7.068627450979025e-05,16.480222270965854,18.0,25.0,0.0
7224,7224,37,55,2035,0,55.541523341523344,82.90761670761671,74.77592137592137,0.043990455176608004,0.32541532974498205,0.0007576285684120584,15.718918918918918,17.0,25.0,0.0
7225,7225,27,29,783,0,129.37675606641125,150.34099616858236,151.27841634738186,0.05544283858828531,0.2696456536908639,0.0005190733562545696,14.531289910600256,13.0,25.0,0.0
7226,7226,143,201,28743,0,73.36711547159308,96.83122847301952,80.03705249973906,0.03684260900427268,0.386049477519812,9.813077866773593e-18,16.582646209511882,19.0,25.0,0.0
7227,7227,100,91,9100,0,67.43362637362637,91.10219780219781,88.63934065934066,0.040431161143282365,0.4565338265533847,1.3877787807814457e-17,15.979340659340659,16.0,25.0,0.0
7228,7228,173,98,16954,0,100.73976642680194,114.24141795446502,108.06588415713107,0.05441290360947725,0.42590251354478054,5.962630325603354e-05,16.198065353308955,17.0,25.0,0.0
7229,7229,124,204,25296,0,80.35495730550285,101.35120177103099,96.86317994939911,0.04633793022115015,0.44445689823597345,9.813077866773593e-18,15.794315306767869,16.0,25.0,0.0
7230,7230,55,47,2585,0,60.29090909090909,84.48123791102515,71.15667311411993,0.04446013554713019,0.392541192690489,9.722455646123838e-05,15.391876208897486,15.0,25.0,0.0
7231,7231,60,70,4200,3,90.13833333333334,104.57928571428572,100.73904761904762,0.033500814705059286,0.23222771276753235,0.00029247424857973956,15.90547619047619,16.0,25.0,0.0
7232,7232,134,80,10720,0,110.8732276119403,134.46352611940299,143.33115671641792,0.039177350962627346,0.33447465977283225,6.696078431370904e-05,16.142910447761196,16.0,25.0,0.0
7233,7233,34,43,1462,0,107.37756497948017,132.0061559507524,127.71956224350205,0.0653888591398145,0.32779110630134767,0.0,15.27359781121751,15.0,25.0,0.0
